OBJECTID_1,OBJECTID,CD_USO_SOL,CD_UNIDADE,CD_REGIAO,CD_PROJETO,AREA_HA,CD_TALHAO,ID_REGIAO,ID_PROJETO,Shape_Leng,Shape_Area,CAMALHAO
1569,1058321,258717,1,11,1700,10.40000000000,008A,11,173,0.12605297961,0.00000976899,Classe 2
1570,1024444,8854,1,11,1696,0.07000000000,018B,11,158,0.01552765893,0.00000006176,Classe 1
1571,690039,207725,1,11,2222,0.08000000000,008B,11,331,0.00155088313,0.00000007388,Classe 1
1572,1119242,291309,1,11,1979,0.08000000000,001C,11,274,0.00107797834,0.00000007463,Classe 1
1573,937025,242026,1,11,1625,0.02000000000,015B,11,118,0.00248907031,0.00000002296,Classe 1
1574,937026,230741,1,11,1625,0.07000000000,019C,11,118,0.00107797834,0.00000006190,Classe 1
1575,763967,93777,1,13,2719,0.61000000000,022C,12,R411,0.02611168595,0.00000057946,Classe 3
1576,763968,93779,1,13,2719,0.21000000000,004C,12,R411,0.00568124600,0.00000020057,Classe 3
1577,763969,93858,1,13,2719,0.37000000000,048B,12,R411,0.00161696751,0.00000035020,Classe 3
1578,968362,183248,1,11,1815,13.67000000000,028A,11,190,0.00101623400,0.00001284863,Classe 3
1579,1043363,265138,1,11,1748,0.71000000000,020C,11,180,0.00221386648,0.00000066188,Classe 3
1580,1043365,267309,1,11,1006,0.16000000000,037D,11,014,0.00287714773,0.00000015129,Classe 1
1581,763970,93780,1,13,2719,0.04000000000,007C,12,R411,0.00161696751,0.00000004067,Classe 1
1582,763971,93781,1,13,2719,0.01000000000,056D,12,R411,0.00577653735,0.00000001291,Classe 2
1583,763972,93782,1,13,2719,0.09000000000,021C,12,R411,0.01609772636,0.00000008418,Classe 1
1584,763973,93784,1,13,2719,0.02000000000,031B,12,R411,0.00213230862,0.00000001631,Classe 1
1585,763974,93893,1,13,2719,4.13000000000,039A,12,R411,0.00432851494,0.00000392737,Classe 1
1586,1128775,247277,1,11,4895,19.75000000000,002C,11,S047,0.02346165045,0.00001834155,Classe 3
1587,1128774,247257,1,11,4895,48.38000000000,021A,11,S047,0.00101055091,0.00004490145,Classe 1
1588,1198844,187096,1,11,2231,0.21000000000,001D,11,379,0.00155236190,0.00000019854,Classe 1
1589,1198455,189468,1,13,2704,2.50000000000,026A,12,R400,0.00220864951,0.00000238701,Classe 2
1590,1198456,189501,1,13,2704,9.30000000000,019B,12,R400,0.07837305337,0.00000889463,Classe 1
1591,1034296,105688,1,13,2931,3.45000000000,009C,12,R445,0.00107797834,0.00000326219,Classe 3
1592,1034298,105706,1,13,2931,41.77000000000,006A,12,R445,0.00161696751,0.00003950299,Classe 1
1593,763982,93942,1,13,2719,2.18000000000,013B,12,R411,0.01262913147,0.00000207505,Classe 2
1594,763983,93941,1,13,2719,6.66000000000,037A,12,R411,0.00562461555,0.00000634089,Classe 3
1595,1079365,264114,1,11,985,0.29000000000,002B,11,532,0.01770644930,0.00000027386,Classe 2
1596,1133677,262589,1,11,985,10.29000000000,002A,11,532,0.03946104498,0.00000965569,Classe 3
1597,1079368,245160,1,11,985,0.15000000000,003D,11,532,0.00161696751,0.00000013780,Classe 1
1598,1079374,264125,1,11,985,9.13000000000,006A,11,532,0.00389829238,0.00000856187,Classe 1
1599,1133678,262558,1,11,985,10.63000000000,003A,11,532,0.00152859559,0.00000997274,Classe 1
1600,1079382,262561,1,11,985,2.39000000000,005C,11,532,0.09258878132,0.00000223866,Classe 1
1601,1133676,281435,1,11,985,0.76000000000,003E,11,532,0.03946104498,0.00000071180,Classe 1
1602,1034300,105691,1,13,2931,0.32000000000,004C,12,R445,0.00107797834,0.00000029951,Classe 1
1603,680323,134835,1,11,2105,5.39000000000,003A,11,036,0.02734768632,0.00000504687,Classe 1
1604,680324,115326,1,11,2105,20.15000000000,001E,11,036,0.00101079607,0.00001885848,Classe 1
1605,1078873,265668,1,11,4050,2.42000000000,003H,11,727,0.00748983167,0.00000228572,Classe 1
1606,1008855,245414,1,11,1994,1.55000000000,017C,11,360,0.10634820769,0.00000145210,Classe 3
1607,1210707,295478,1,11,997,13.27000000000,325A,11,002,0.02134213490,0.00001246621,Classe 3
1608,1094364,276402,1,13,6408,4.16000000000,027A,12,R302,0.00107797834,0.00000396872,Classe 3
1609,1094366,276382,1,13,6408,6.13000000000,012C,12,R302,0.00585835913,0.00000585038,Classe 1
1610,1094367,274617,1,13,6306,12.54000000000,004A,12,R315,0.00331912148,0.00001196747,Classe 3
1611,816078,173724,1,11,1078,16.50000000000,013A,11,009,0.00146433203,0.00001551429,Classe 3
1612,816080,208553,1,11,1078,0.05000000000,008C,11,009,0.00107797834,0.00000004271,Classe 1
1613,1189125,248257,1,11,4954,3.79000000000,007D,11,S082,0.29737556613,0.00000356124,Classe 1
1614,1034030,106070,1,13,2935,0.15000000000,002B,12,R427,0.00222169624,0.00000014576,Classe 1
1615,1034031,106090,1,13,2935,0.72000000000,026B,12,R427,0.00107797834,0.00000068060,Classe 1
1616,1189129,301449,1,11,4954,46.27000000000,013E,11,S082,0.00879730833,0.00004347251,Classe 1
1617,1189644,311715,1,11,5135,0.81000000000,006X,11,G957,0.00513463936,0.00000076195,Classe 1
1618,1189645,311712,1,11,5135,0.66000000000,002X,11,G957,0.00363379889,0.00000061913,Classe 1
1619,1189646,249493,1,11,5135,13.95000000000,004A,11,G957,0.00101079607,0.00001313842,Classe 2
1620,763980,93899,1,13,2719,4.06000000000,055A,12,R411,0.00326470067,0.00000386826,Classe 1
1621,1196819,257018,1,11,1028,6.81000000000,011B,11,044,0.00759098061,0.00000637958,Classe 3
1622,984699,234088,1,11,4050,17.53000000000,002A,11,727,0.00152909091,0.00001653827,Classe 1
1623,1112698,248054,1,11,4949,18.65000000000,010A,11,S075,0.00324510416,0.00001733363,Classe 1
1624,1112699,248069,1,11,4949,3.88000000000,002A,11,S075,0.03489930823,0.00000360706,Classe 2
1625,984706,234090,1,11,4050,12.82000000000,001A,11,727,0.00101623400,0.00001208846,Classe 1
1626,1058665,273280,1,11,1700,0.10000000000,002F,11,173,0.01820257113,0.00000008992,Classe 1
1627,815780,208586,1,11,1078,0.05000000000,128D,11,009,0.00107797834,0.00000004766,Classe 1
1628,1228596,254069,1,13,5449,40.55000000000,165A,12,R650,0.01344355190,0.00003897113,Classe 3
1629,1228599,254302,1,13,5449,11.11000000000,172B,12,R650,0.02363646604,0.00001067726,Classe 3
1630,1228600,254128,1,13,5449,33.66000000000,112C,12,R650,0.03142790555,0.00003235668,Classe 1
1631,205791,87873,1,11,1751,6.78000000000,011C,11,177,0.00465545867,0.00000634404,Classe 1
1632,674052,150793,1,11,1648,3.10000000000,016B,11,589,0.01096077993,0.00000290538,Classe 1
1633,674053,141714,1,11,1648,28.69000000000,012A,11,589,0.00146411812,0.00002691311,Classe 1
1634,674054,146004,1,11,1648,19.95000000000,037A,11,589,0.01178503751,0.00001871275,Classe 3
1635,674427,206439,1,11,1648,0.35000000000,026F,11,589,0.01343246165,0.00000032862,Classe 3
1636,1058767,273294,1,11,1700,0.10000000000,011B,11,173,0.00101079607,0.00000009412,Classe 1
1637,1115819,145372,1,11,2105,16.95000000000,004D,11,036,0.00215595668,0.00001587065,Classe 1
1638,1210432,277526,1,11,5090,17.25000000000,003B,11,G956,0.00181495102,0.00001621644,Classe 1
1639,1176943,306751,1,11,1118,0.91000000000,001D,11,097,0.00101079607,0.00000085141,Classe 1
1640,797679,184854,1,11,1706,0.82000000000,003A,11,591,0.00215595668,0.00000077070,Classe 3
1641,1228572,313227,1,11,1925,1.09000000000,021F,11,324,0.00227902455,0.00000102122,Classe 3
1642,1109067,100793,1,13,2891,3.66000000000,030A,12,R419,0.00107797834,0.00000347962,Classe 1
1643,1109068,100726,1,13,2891,0.16000000000,048B,12,R419,0.00101623400,0.00000015158,Classe 1
1644,1109069,100771,1,13,2891,10.59000000000,047A,12,R419,0.00101623400,0.00001007220,Classe 1
1645,1109073,100773,1,13,2891,11.84000000000,040A,12,R419,0.00101623400,0.00001126201,Classe 1
1646,798117,182752,1,11,1706,2.19000000000,007B,11,591,0.01694505773,0.00000204843,Classe 1
1647,795117,135074,1,11,1647,20.95000000000,059B,11,131,0.00107797834,0.00001965372,Classe 1
1648,1228583,320330,1,13,5144,2.76000000000,009B,12,R604,0.00457583434,0.00000261517,Classe 1
1649,1191986,311185,1,13,2750,6.28000000000,015A,12,R488,0.05470553813,0.00000600419,Classe 1
1650,1228585,254129,1,13,5449,28.90000000000,130B,12,R650,0.03142790555,0.00002777377,Classe 3
1651,1228588,279247,1,11,1925,4.68000000000,030C,11,324,0.00107797834,0.00000439225,Classe 1
1652,690034,10121,1,11,2222,4.05000000000,008A,11,331,0.00155088313,0.00000383466,Classe 1
1653,1055080,272813,1,11,997,0.43000000000,103K,11,002,0.00107797834,0.00000039910,Classe 1
1654,1055081,208913,1,11,997,0.14000000000,103H,11,002,0.02203241946,0.00000012881,Classe 1
1655,1043367,266664,1,11,1006,0.34000000000,031C,11,014,0.00101079607,0.00000032110,Classe 3
1656,262410,94156,1,11,2155,6.06000000000,001A,11,371,0.01150120248,0.00000569235,Classe 2
1657,1089082,267592,1,13,2765,9.22000000000,005A,12,R502,0.01446776393,0.00000880412,Classe 1
1658,1228593,279145,1,11,1925,13.43000000000,029A,11,324,0.04017064229,0.00001259808,Classe 1
1659,1205115,315668,1,11,4950,1.08000000000,010D,11,S087,0.00101055091,0.00000100805,Classe 1
1660,1205114,247771,1,11,4935,10.31000000000,002A,11,S070,0.00146422507,0.00000960597,Classe 1
1661,763987,93867,1,13,2719,2.88000000000,029B,12,R411,0.00101623400,0.00000273639,Classe 1
1662,1226581,319597,1,11,7009,1.12000000000,006C,11,G827,0.00267121184,0.00000104774,Classe 1
1663,1173805,250006,1,13,5143,4.21000000000,002C,12,R601,0.00107797834,0.00000397340,Classe 1
1664,296336,80566,1,11,2067,18.14000000000,002A,11,363,0.00220864951,0.00001701166,Classe 1
1665,1173808,250014,1,13,5143,0.10000000000,002D,12,R601,0.00161696751,0.00000009424,Classe 3
1666,1173809,250003,1,13,5143,13.84000000000,003D,12,R601,0.00151003021,0.00001306451,Classe 3
1667,1226579,306735,1,11,1042,0.31000000000,035O,11,063,0.01403522050,0.00000029305,Classe 1
1668,1221412,312416,1,11,7375,36.88000000000,001D,11,G992,0.00146433203,0.00003464186,Classe 2
1669,1221419,312407,1,11,7375,3.69000000000,001F,11,G992,0.00101623400,0.00000346411,Classe 3
1670,1226580,297761,1,11,1042,0.11000000000,043B,11,063,0.00107797834,0.00000010373,Classe 1
1671,1226582,297758,1,11,1042,0.27000000000,060B,11,063,0.00774102484,0.00000025381,Classe 3
1672,1198022,246611,1,11,4856,22.58000000000,005A,11,S013,0.00101055091,0.00002101799,Classe 1
1673,674120,166311,1,11,1648,17.56000000000,015C,11,589,0.01090143138,0.00001647412,Classe 2
1674,262408,80206,1,11,2155,0.17000000000,001C,11,371,0.00152909091,0.00000015495,Classe 1
1675,1079364,265022,1,11,985,0.53000000000,003B,11,532,0.03946104498,0.00000049424,Classe 1
1676,993009,237826,1,13,2974,0.47000000000,040B,12,R516,0.00943841885,0.00000044943,Classe 1
1677,960296,5104,1,11,1006,0.53000000000,069B,11,014,0.01381153174,0.00000049513,Classe 1
1678,960297,220342,1,11,1006,8.85000000000,069A,11,014,0.01381153174,0.00000828260,Classe 1
1679,1169206,245279,1,13,4693,32.88000000000,013A,12,R609,0.07111480424,0.00003105857,Classe 1
1680,1169208,245259,1,13,4693,1.39000000000,005A,12,R609,0.00247008711,0.00000131373,Classe 1
1681,1169210,245275,1,13,4693,27.00000000000,020A,12,R609,0.00487206319,0.00002550803,Classe 1
1682,680332,134838,1,11,2105,21.22000000000,004A,11,036,0.00215595668,0.00001986189,Classe 1
1683,262414,98038,1,11,2155,0.33000000000,003C,11,371,0.19665478382,0.00000030969,Classe 1
1684,262415,98039,1,11,2155,0.29000000000,004C,11,371,0.19665478382,0.00000026785,Classe 1
1685,1109066,100768,1,13,2891,3.23000000000,018A,12,R419,0.00146433203,0.00000307120,Classe 3
1686,763984,93943,1,13,2719,9.40000000000,040C,12,R411,0.00323393502,0.00000894977,Classe 3
1687,763985,93776,1,13,2719,0.07000000000,012B,12,R411,0.01034705621,0.00000007003,Classe 1
1688,763986,93778,1,13,2719,0.09000000000,020B,12,R411,0.00152499091,0.00000008753,Classe 1
1689,1094363,284309,1,13,6408,0.49000000000,010F,12,R302,0.00101079607,0.00000046520,Classe 3
1690,1142056,285556,1,11,1033,22.78000000000,004B,11,052,0.02551046113,0.00002134686,Classe 1
1691,1142058,285538,1,11,1033,1.68000000000,011B,11,052,0.01220888541,0.00000157609,Classe 1
1692,859369,205578,1,11,1696,1.49000000000,003D,11,158,0.02624402363,0.00000140477,Classe 1
1693,1221071,246689,1,11,4860,12.75000000000,001B,11,S017,0.00301807088,0.00001186354,Classe 2
1694,798193,141759,1,11,1706,5.90000000000,016A,11,591,0.00107797834,0.00000551989,Classe 1
1695,1185602,311085,1,11,6332,0.65000000000,011B,11,G859,0.00269494585,0.00000061173,Classe 3
1696,1185603,274766,1,11,6313,17.17000000000,011A,11,G856,0.02760476729,0.00001602582,Classe 1
1697,1044725,93519,1,13,2715,3.70000000000,026A,12,R406,0.00260812299,0.00000352271,Classe 1
1698,1034235,109812,1,13,2957,0.13000000000,017B,12,R573,0.02906680209,0.00000012312,Classe 1
1699,1034236,109813,1,13,2957,0.09000000000,005B,12,R573,0.02309937097,0.00000008603,Classe 1
1700,1034237,109814,1,13,2957,0.04000000000,006B,12,R573,0.02309937097,0.00000003874,Classe 1
1701,1034238,109815,1,13,2957,0.03000000000,004B,12,R573,0.00238386356,0.00000002728,Classe 1
1702,1034239,109816,1,13,2957,0.17000000000,012B,12,R573,0.00886881378,0.00000016284,Classe 1
1703,1090226,280994,1,11,1029,0.46000000000,004C,11,045,0.06378444510,0.00000042791,Classe 1
1704,1090227,268144,1,11,1029,0.30000000000,005F,11,045,0.00476454025,0.00000027742,Classe 1
1705,1095425,258656,1,11,1027,5.36000000000,035B,11,042,0.00836599012,0.00000501431,Classe 1
1706,1052103,271429,1,11,2305,0.63000000000,002H,11,642,0.01948251248,0.00000059311,Classe 1
1707,1195419,107202,1,13,2940,0.84000000000,001I,12,R451,0.05911266056,0.00000079927,Classe 1
1708,827934,211485,1,11,1927,0.19000000000,037D,11,239,0.00107797834,0.00000018220,Classe 1
1709,1034240,105679,1,13,2931,1.65000000000,001C,12,R445,0.00107797834,0.00000155653,Classe 1
1710,878603,216710,1,11,1830,1.64000000000,004G,11,222,0.00264761298,0.00000154090,Classe 1
1711,798266,182750,1,11,1706,7.91000000000,005A,11,591,0.00255609959,0.00000739607,Classe 3
1712,1185606,248182,1,11,4952,20.14000000000,004F,11,S081,0.00582627619,0.00001875369,Classe 2
1713,1228619,297874,1,11,1925,117.54000000000,021A,11,324,0.00227902455,0.00011024873,Classe 3
1714,991490,262775,1,11,1006,2.10000000000,013B,11,014,0.00994182658,0.00000196858,Classe 1
1715,827935,211475,1,11,1927,0.13000000000,036F,11,239,0.00107797834,0.00000012228,Classe 1
1716,674058,182031,1,11,1648,0.97000000000,055B,11,589,0.00425320992,0.00000090646,Classe 1
1717,1191285,311802,1,11,2059,0.41000000000,008D,11,279,0.00152909091,0.00000038218,Classe 1
1718,1191287,311803,1,11,2059,0.09000000000,007E,11,279,0.01293906204,0.00000008437,Classe 1
1719,1210562,262173,1,11,1661,7.80000000000,021G,11,150,0.08065012231,0.00000731862,Classe 3
1720,991491,222148,1,11,1006,6.47000000000,013A,11,014,0.01483264045,0.00000605048,Classe 1
1721,674259,141865,1,11,1648,12.47000000000,044B,11,589,0.00107797834,0.00001170234,Classe 1
1722,1210708,85122,1,11,997,2.16000000000,221E,11,002,0.01284288260,0.00000202793,Classe 2
1723,1110968,239134,1,11,1028,19.19000000000,017L,11,044,0.01292477490,0.00001797776,Classe 3
1724,657654,141795,1,11,1016,20.58000000000,019A,11,030,0.00161696751,0.00001929026,Classe 1
1725,1130037,257694,1,11,1747,8.94000000000,038B,11,182,0.00101623400,0.00000843422,Classe 3
1726,976363,165697,1,11,3034,10.31000000000,020A,11,711,0.00101623400,0.00000969196,Classe 3
1727,1062978,213437,1,11,1749,4.51000000000,009C,11,178,0.00635379929,0.00000423969,Classe 1
1728,1108881,276260,1,11,6404,29.92000000000,007A,11,G872,0.00161696751,0.00002794139,Classe 1
1729,1095433,260701,1,11,1027,2.36000000000,022A,11,042,0.01481153870,0.00000220671,Classe 1
1730,1108888,276313,1,11,6404,0.99000000000,017C,11,G872,0.00377512936,0.00000092590,Classe 3
1731,1228610,310017,1,11,1925,74.26000000000,033A,11,324,0.02274063030,0.00006967032,Classe 1
1732,1108883,276287,1,11,6404,1.71000000000,011D,11,G872,0.00536567823,0.00000159442,Classe 1
1733,1108884,247121,1,11,4880,44.48000000000,003A,11,S039,0.08966569422,0.00004154679,Classe 1
1734,1228611,264095,1,11,1925,140.26000000000,015A,11,324,0.00107797834,0.00013155528,Classe 3
1735,1095430,264659,1,11,1027,0.58000000000,004D,11,042,0.01754167464,0.00000054262,Classe 3
1736,1108887,276249,1,11,6404,1.05000000000,003H,11,G872,0.07102910075,0.00000098205,Classe 3
1737,1210710,78968,1,11,997,7.11000000000,414G,11,002,0.00527337235,0.00000667848,Classe 3
1738,1136461,249992,1,13,5142,3.43000000000,001B,12,R600,0.00195008114,0.00000324267,Classe 1
1739,699187,192681,1,11,1036,1.50000000000,006B,11,055,0.00101651122,0.00000140773,Classe 2
1740,1089269,224259,1,11,996,35.68000000000,005A,11,001,0.00107797834,0.00003350196,Classe 1
1741,1095414,258595,1,11,1027,21.85000000000,015A,11,042,0.00327887641,0.00002043076,Classe 1
1742,1157881,280753,1,11,1088,1.59000000000,014D,11,078,0.00107797834,0.00000149746,Classe 1
1743,846145,202432,1,11,1004,0.08000000000,060B,11,012,0.03278678341,0.00000007431,Classe 1
1744,1136472,249930,1,13,5142,0.19000000000,002B,12,R600,0.00265873196,0.00000018326,Classe 3
1745,1136473,249967,1,13,5142,2.35000000000,003C,12,R600,0.00107797834,0.00000221695,Classe 1
1746,1136475,249991,1,13,5142,10.26000000000,005C,12,R600,0.00107797834,0.00000968775,Classe 1
1747,1136476,249937,1,13,5142,0.22000000000,006B,12,R600,0.00107797834,0.00000020375,Classe 1
1748,1136477,249958,1,13,5142,31.20000000000,008A,12,R600,0.00152499091,0.00002946958,Classe 1
1749,1199556,313436,1,11,2070,0.49000000000,003D,11,328,0.01236155430,0.00000046062,Classe 3
1750,1199557,313602,1,11,2070,0.12000000000,003F,11,328,0.00107797834,0.00000011528,Classe 3
1751,1169216,245268,1,13,4693,0.87000000000,023A,12,R609,0.00239808910,0.00000082354,Classe 1
1752,1169218,245272,1,13,4693,18.42000000000,017A,12,R609,0.00248583895,0.00001739736,Classe 1
1753,1136468,249982,1,13,5142,0.17000000000,013D,12,R600,0.00161696751,0.00000015825,Classe 1
1754,1048658,255937,1,11,1637,3.10000000000,008H,11,125,0.00450669215,0.00000291247,Classe 1
1755,1136469,249970,1,13,5142,0.10000000000,004D,12,R600,0.00101079607,0.00000009400,Classe 3
1756,1136470,249972,1,13,5142,2.62000000000,006C,12,R600,0.00161696751,0.00000247423,Classe 1
1757,1136471,249985,1,13,5142,0.72000000000,008D,12,R600,0.00161696751,0.00000068397,Classe 1
1758,798265,220984,1,11,1706,0.53000000000,005B,11,591,0.01735794539,0.00000049966,Classe 3
1759,1169221,245255,1,13,4693,7.83000000000,001A,12,R609,0.00204463532,0.00000739815,Classe 1
1760,1169222,291179,1,13,4693,0.12000000000,013B,12,R609,0.00146433203,0.00000011121,Classe 1
1761,1169223,291180,1,13,4693,2.62000000000,004B,12,R609,0.00249671951,0.00000247438,Classe 1
1762,344641,6057,1,11,1053,0.46000000000,003B,11,079,0.01318597451,0.00000043262,Classe 1
1763,1169224,291181,1,13,4693,0.83000000000,003B,12,R609,0.00353683757,0.00000078405,Classe 1
1764,1169225,245256,1,13,4693,7.15000000000,002A,12,R609,0.00994617274,0.00000675355,Classe 1
1765,1169226,245280,1,13,4693,30.01000000000,021A,12,R609,0.00483872900,0.00002835745,Classe 1
1766,1169227,245267,1,13,4693,20.26000000000,015A,12,R609,0.00101079607,0.00001913752,Classe 1
1767,1169228,291178,1,13,4693,0.39000000000,014B,12,R609,0.00107797834,0.00000037050,Classe 1
1768,1169229,245265,1,13,4693,13.19000000000,011A,12,R609,0.00152499091,0.00001246299,Classe 1
1769,1169232,291182,1,13,4693,19.04000000000,005B,12,R609,0.02124563278,0.00001798307,Classe 1
1770,7574,77678,1,11,2091,118.34000000000,U00201,11,356,0.09694990483,0.00011151857,Classe 1
1771,7575,77679,1,11,2091,4.71000000000,U00202,11,356,0.00825753364,0.00000443681,Classe 1
1772,1210571,244216,1,11,1661,0.70000000000,006D,11,150,0.04787888421,0.00000065310,Classe 1
1773,1058782,264054,1,11,1700,4.23000000000,002C,11,173,0.00107797834,0.00000397152,Classe 1
1774,705688,78280,1,11,2243,42.92000000000,U00207,11,308,0.00339875065,0.00004055094,Classe 3
1775,696337,205118,1,11,1188,3.44000000000,020E,11,006,0.00356704865,0.00000322023,Classe 1
1776,861169,167134,1,11,1668,33.17000000000,004A,11,160,0.00757329347,0.00003119623,Classe 3
1777,1087250,256999,1,11,5289,6.24000000000,006A,11,733,0.00845904343,0.00000585647,Classe 2
1778,1087251,256998,1,11,5289,3.82000000000,008A,11,733,0.00982213616,0.00000358277,Classe 3
1779,1087263,252275,1,11,5289,0.16000000000,007B,11,733,0.00485730100,0.00000014934,Classe 3
1780,1087266,252277,1,11,5289,0.09000000000,010B,11,733,0.00982213616,0.00000008114,Classe 3
